bowler,date,wickets,rolling_avg_wickets
Rp Singh,2016-05-10,0,0.0
Rp Singh,2016-05-10,0,0.0
Rp Singh,2016-05-10,0,0.0
Rp Singh,2016-05-10,0,0.0
Rp Singh,2016-05-10,1,0.2
Rp Singh,2016-05-10,1,0.4
Rp Singh,2016-05-10,1,0.6
Rp Singh,2016-05-10,1,0.8
Rp Singh,2016-05-10,1,1.0
Rp Singh,2016-05-10,1,1.0
Rp Singh,2016-05-10,1,1.0
Rp Singh,2016-05-10,1,1.0
Rp Singh,2016-05-10,1,1.0
Rp Singh,2016-05-10,1,1.0
Rp Singh,2016-05-10,1,1.0
Rr Bose,2009-04-24,0,0.0
Rr Bose,2009-04-24,0,0.0
Rr Bose,2009-04-24,0,0.0
Rr Bose,2009-04-24,0,0.0
Rr Bose,2009-04-24,0,0.0
Rr Bose,2009-04-24,0,0.0
Rr Bose,2009-04-24,1,0.2
Rr Bose,2009-04-24,1,0.4
Rr Bose,2009-04-24,1,0.6
Rr Bose,2009-04-24,1,0.8
Rr Bose,2009-04-24,1,1.0
Rr Bose,2009-04-24,1,1.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,0,0.0
Rr Powar,2008-05-23,1,0.2
Rr Powar,2008-05-23,1,0.4
Rr Powar,2008-05-23,1,0.6
Rr Powar,2008-05-23,1,0.8
Rr Powar,2008-05-23,1,1.0
Rr Powar,2008-05-23,1,1.0
Rr Powar,2008-05-23,1,1.0
Rr Powar,2008-05-23,1,1.0
Rr Powar,2008-05-23,1,1.0
Rr Powar,2008-05-23,1,1.0
Rr Powar,2008-05-23,2,1.2
Rr Powar,2008-05-23,2,1.4
Rr Powar,2009-05-01,3,1.8
Rr Powar,2009-05-01,3,2.2
Rr Powar,2009-05-01,3,2.6
Rr Powar,2009-05-01,3,2.8
Rr Powar,2009-05-01,3,3.0
Rr Powar,2009-05-01,3,3.0
Rr Powar,2009-05-03,0,2.4
Rr Powar,2009-05-03,0,1.8
Rr Powar,2009-05-03,0,1.2
Rr Powar,2009-05-03,0,0.6
Rr Powar,2009-05-03,0,0.0
Rr Powar,2009-05-03,0,0.0
Rr Powar,2009-05-03,0,0.0
Rr Powar,2009-05-03,2,0.4
Rr Powar,2009-05-03,2,0.8
Rr Powar,2009-05-03,2,1.2
Rr Powar,2009-05-03,2,1.6
Rr Powar,2009-05-03,2,2.0
Rr Powar,2009-05-03,2,2.0
Rr Powar,2009-05-05,0,1.6
Rr Powar,2009-05-05,0,1.2
Rr Powar,2009-05-05,0,0.8
Rr Powar,2009-05-05,0,0.4
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,0,0.0
Rr Powar,2009-05-05,1,0.2
Rr Powar,2009-05-05,1,0.4
Rr Powar,2009-05-15,2,0.8
Rr Powar,2009-05-15,2,1.2
Rr Powar,2009-05-15,2,1.6
Rr Powar,2009-05-15,2,1.8
Rr Powar,2009-05-15,2,2.0
Rr Powar,2009-05-15,2,2.0
Rr Powar,2009-05-15,3,2.2
Rr Powar,2009-05-15,3,2.4
Rr Powar,2009-05-15,3,2.6
Rr Powar,2009-05-15,3,2.8
Rr Powar,2009-05-15,3,3.0
Rr Powar,2009-05-15,3,3.0
Rr Powar,2009-05-15,4,3.2
Rr Powar,2009-05-15,4,3.4
Rr Powar,2009-05-15,4,3.6
Rr Powar,2009-05-15,4,3.8
Rr Powar,2009-05-15,4,4.0
Rr Powar,2009-05-15,4,4.0
Rr Powar,2009-05-15,4,4.0
Rr Powar,2009-05-15,4,4.0
Rr Powar,2009-05-20,0,3.2
Rr Powar,2009-05-20,0,2.4
Rr Powar,2009-05-20,0,1.6
Rr Powar,2009-05-20,0,0.8
Rr Powar,2009-05-20,1,0.2
Rr Powar,2009-05-20,1,0.4
Rr Powar,2009-05-20,1,0.6
Rr Powar,2009-05-20,1,0.8
Rr Powar,2009-05-20,1,1.0
Rr Powar,2009-05-20,1,1.0
Rr Powar,2009-05-20,2,1.2
Rr Powar,2009-05-20,2,1.4
Rr Powar,2009-05-20,2,1.6
Rr Powar,2009-05-20,2,1.8
Rr Powar,2009-05-20,2,2.0
Rr Powar,2009-05-20,2,2.0
Rr Powar,2009-05-20,2,2.0
Rr Powar,2009-05-20,2,2.0
Rr Powar,2009-05-20,4,2.4
Rr Powar,2009-05-20,4,2.8
Rr Powar,2009-05-20,4,3.2
Rr Powar,2009-05-20,4,3.6
Rr Powar,2009-05-20,4,4.0
Rr Powar,2009-05-20,4,4.0
Rr Powar,2010-04-04,0,3.2
Rr Powar,2010-04-04,0,2.4
Rr Powar,2010-04-04,0,1.6
Rr Powar,2010-04-04,0,0.8
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,0,0.0
Rr Powar,2010-04-04,1,0.2
Rr Powar,2010-04-04,1,0.4
Rr Powar,2010-04-04,1,0.6
Rr Powar,2010-04-04,1,0.8
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-04,1,1.0
Rr Powar,2010-04-09,3,1.4
Rr Powar,2010-04-09,3,1.8
Rr Powar,2010-04-09,3,2.2
Rr Powar,2010-04-09,3,2.6
Rr Powar,2010-04-09,3,3.0
Rr Powar,2010-04-09,3,3.0
Rr Powar,2010-04-09,4,3.2
Rr Powar,2010-04-09,4,3.4
Rr Powar,2010-04-09,4,3.6
Rr Powar,2010-04-09,4,3.8
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,4,4.0
Rr Powar,2010-04-09,5,4.2
Rr Powar,2010-04-09,5,4.4
Rr Powar,2010-04-09,5,4.6
Rr Powar,2010-04-09,5,4.8
Rr Powar,2010-04-09,5,5.0
Rr Powar,2010-04-09,5,5.0
Rr Powar,2010-04-11,0,4.0
Rr Powar,2010-04-11,0,3.0
Rr Powar,2010-04-11,0,2.0
Rr Powar,2010-04-11,0,1.0
Rr Powar,2010-04-11,0,0.0
Rr Powar,2010-04-11,0,0.0
Rr Powar,2010-04-11,1,0.2
Rr Powar,2010-04-11,1,0.4
Rr Powar,2010-04-11,1,0.6
Rr Powar,2010-04-11,1,0.8
Rr Powar,2010-04-11,1,1.0
Rr Powar,2010-04-11,1,1.0
Rr Powar,2010-04-11,1,1.0
Rr Powar,2010-04-11,3,1.4
Rr Powar,2010-04-11,3,1.8
Rr Powar,2010-04-11,3,2.2
Rr Powar,2010-04-11,3,2.6
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2010-04-11,3,3.0
Rr Powar,2011-04-15,1,2.6
Rr Powar,2011-04-15,1,2.2
Rr Powar,2011-04-15,1,1.8
Rr Powar,2011-04-15,1,1.4
Rr Powar,2011-04-15,1,1.0
Rr Powar,2011-04-15,1,1.0
Rr Powar,2011-04-30,4,1.6
Rr Powar,2011-04-30,4,2.2
Rr Powar,2011-04-30,4,2.8
Rr Powar,2011-04-30,4,3.4
Rr Powar,2011-04-30,4,4.0
Rr Powar,2011-04-30,4,4.0
Rr Powar,2011-04-30,5,4.2
Rr Powar,2011-04-30,5,4.4
Rr Powar,2011-04-30,5,4.6
Rr Powar,2011-04-30,6,5.0
Rr Powar,2011-04-30,6,5.4
Rr Powar,2011-04-30,6,5.6
Rr Raje,2008-05-07,3,3.0
Rr Raje,2008-05-07,3,3.0
Rr Raje,2008-05-07,3,3.0
Rr Raje,2008-05-07,3,3.0
Rr Raje,2008-05-07,4,3.2
Rr Raje,2008-05-07,4,3.4
Rr Raje,2008-05-07,5,3.8
Rr Raje,2008-05-07,5,4.2
Rr Raje,2008-05-07,5,4.6
Rr Raje,2008-05-07,5,4.8
Rr Raje,2008-05-07,5,5.0
Rr Raje,2008-05-07,5,5.0
Rr Raje,2008-05-07,5,5.0
Rr Raje,2008-05-07,7,5.4
Rr Raje,2008-05-07,7,5.8
Rr Raje,2008-05-07,7,6.2
Rr Raje,2008-05-07,7,6.6
Rr Raje,2008-05-07,7,7.0
Rr Raje,2008-05-07,7,7.0
Rr Raje,2008-05-14,4,6.4
Rr Raje,2008-05-14,4,5.8
Rr Raje,2008-05-14,4,5.2
Rr Raje,2008-05-14,4,4.6
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-14,4,4.0
Rr Raje,2008-05-16,6,4.4
Rr Raje,2008-05-16,6,4.8
Rr Raje,2008-05-16,6,5.2
Rr Raje,2008-05-16,6,5.6
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,6,6.0
Rr Raje,2008-05-16,9,6.6
Rr Raje,2008-05-16,10,7.4
Rr Raje,2009-05-06,2,6.6
Rr Raje,2009-05-06,2,5.8
Rr Raje,2009-05-06,2,5.0
Rr Raje,2009-05-06,2,3.6
Rr Raje,2009-05-06,2,2.0
Rr Raje,2009-05-06,2,2.0
Rr Raje,2009-05-06,2,2.0
Rr Raje,2009-05-06,2,2.0
Rr Raje,2009-05-06,2,2.0
Rr Raje,2009-05-06,3,2.2
Rr Raje,2009-05-06,3,2.4
Rr Raje,2009-05-06,3,2.6
Rr Raje,2009-05-06,3,2.8
Rr Raje,2009-05-06,3,3.0
Rr Raje,2009-05-06,3,3.0
Rr Raje,2009-05-06,3,3.0
Rr Raje,2009-05-06,3,3.0
Rr Raje,2009-05-06,3,3.0
Rr Raje,2009-05-12,3,3.0
Rr Raje,2009-05-12,3,3.0
Rr Raje,2009-05-12,3,3.0
Rr Raje,2009-05-12,3,3.0
Rr Raje,2009-05-12,3,3.0
Rr Raje,2009-05-12,3,3.0
Rr Raje,2009-05-12,3,3.0
Rs Bopara,2009-04-24,4,4.0
Rs Bopara,2009-04-24,4,4.0
Rs Bopara,2009-04-24,4,4.0
Rs Bopara,2009-04-24,4,4.0
Rs Bopara,2009-04-24,4,4.0
Rs Bopara,2009-04-24,4,4.0
Rs Bopara,2010-03-27,2,3.6
Rs Bopara,2010-03-27,2,3.2
Rs Bopara,2010-03-27,2,2.8
Rs Bopara,2010-03-27,2,2.4
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-03-27,2,2.0
Rs Bopara,2010-04-04,0,1.6
Rs Bopara,2010-04-04,1,1.4
Rs Bopara,2010-04-04,1,1.2
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,0.8
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2010-04-04,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,1,1.0
Rs Bopara,2015-04-11,2,1.2
Rs Bopara,2015-04-11,2,1.4
Rs Bopara,2015-04-11,2,1.6
Rs Bopara,2015-04-11,2,1.8
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-11,2,2.0
Rs Bopara,2015-04-13,1,1.8
Rs Bopara,2015-04-13,1,1.6
Rs Bopara,2015-04-13,1,1.4
Rs Bopara,2015-04-13,1,1.2
Rs Bopara,2015-04-13,1,1.0
Rs Bopara,2015-04-13,1,1.0
Rs Bopara,2015-04-13,1,1.0
Rs Bopara,2015-04-13,2,1.2
Rs Bopara,2015-04-13,2,1.4
Rs Bopara,2015-04-13,2,1.6
Rs Bopara,2015-04-13,2,1.8
Rs Bopara,2015-04-13,3,2.2
Rs Bopara,2015-04-13,4,2.6
Rs Bopara,2015-04-13,4,3.0
Rs Bopara,2015-04-13,4,3.4
Rs Bopara,2015-04-13,4,3.8
Rs Bopara,2015-04-13,4,4.0
Rs Bopara,2015-04-13,4,4.0
Rs Bopara,2015-04-13,4,4.0
Rs Bopara,2015-04-18,1,3.4
Rs Bopara,2015-04-18,1,2.8
Rs Bopara,2015-04-18,1,2.2
Rs Bopara,2015-04-18,1,1.6
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,1,1.0
Rs Bopara,2015-04-18,2,1.2
Rs Bopara,2015-04-18,2,1.4
Rs Bopara,2015-04-18,2,1.6
Rs Bopara,2015-04-18,2,1.8
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Bopara,2015-04-18,2,2.0
Rs Gavaskar,2010-03-14,5,5.0
Rs Gavaskar,2010-03-14,5,5.0
Rs Gavaskar,2010-03-14,5,5.0
Rs Gavaskar,2010-03-14,5,5.0
Rs Gavaskar,2010-03-14,5,5.0
Rs Gavaskar,2010-03-14,5,5.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,0,0.0
Rv Gomez,2011-04-15,1,0.2
Rv Gomez,2011-04-15,1,0.4
Rv Gomez,2011-04-15,1,0.6
Rv Gomez,2011-04-15,1,0.8
Rv Gomez,2011-04-15,1,1.0
Rv Gomez,2011-04-15,1,1.0
Rv Gomez,2011-04-15,1,1.0
Rv Gomez,2011-04-15,1,1.0
Rv Gomez,2011-04-15,1,1.0
Rv Gomez,2011-04-15,1,1.0
Rv Gomez,2011-04-15,1,1.0
Rv Gomez,2011-04-27,3,1.4
Rv Gomez,2011-04-27,3,1.8
Rv Gomez,2011-04-27,3,2.2
Rv Gomez,2011-04-27,3,2.6
Rv Gomez,2011-04-27,3,3.0
Rv Gomez,2011-04-27,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rv Gomez,2011-05-02,3,3.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,2,2.0
Rw Price,2011-05-22,3,2.2
Rw Price,2011-05-22,3,2.4
Rw Price,2011-05-22,3,2.6
Rw Price,2011-05-22,3,2.8
Rw Price,2011-05-22,3,3.0
Rw Price,2011-05-22,3,3.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,1,1.0
S Aravind,2011-04-14,2,1.2
S Aravind,2011-04-14,2,1.4
S Aravind,2011-04-14,2,1.6
S Aravind,2011-04-14,2,1.8
S Aravind,2011-04-14,2,2.0
S Aravind,2011-04-14,2,2.0
S Aravind,2011-04-22,0,1.6
S Aravind,2011-04-22,0,1.2
S Aravind,2011-04-22,0,0.8
S Aravind,2011-04-22,0,0.4
S Aravind,2011-04-22,0,0.0
S Aravind,2011-04-22,0,0.0
S Aravind,2011-04-22,2,0.4
S Aravind,2011-04-22,3,1.0
S Aravind,2011-04-22,3,1.6
S Aravind,2011-04-22,3,2.2
S Aravind,2011-04-22,3,2.8
S Aravind,2011-04-22,3,3.0
S Aravind,2011-04-22,3,3.0
S Aravind,2011-04-22,3,3.0
S Aravind,2011-04-22,3,3.0
S Aravind,2011-04-22,3,3.0
S Aravind,2011-04-22,4,3.2
S Aravind,2011-04-22,4,3.4
S Aravind,2011-04-22,5,3.8
S Aravind,2011-04-26,0,3.2
S Aravind,2011-04-26,0,2.6
S Aravind,2011-04-26,0,1.8
S Aravind,2011-04-26,0,1.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,0,0.0
S Aravind,2011-04-26,1,0.2
S Aravind,2011-04-26,1,0.4
S Aravind,2011-04-26,1,0.6
S Aravind,2011-04-26,1,0.8
S Aravind,2011-04-26,1,1.0
S Aravind,2011-04-26,1,1.0
S Aravind,2011-04-26,6,2.0
S Aravind,2011-04-26,6,3.0
S Aravind,2011-04-26,6,4.0
S Aravind,2011-04-26,6,5.0
S Aravind,2011-04-26,6,6.0
S Aravind,2011-04-26,6,6.0
S Aravind,2011-04-26,6,6.0
S Aravind,2011-05-08,0,4.8
S Aravind,2011-05-08,0,3.6
S Aravind,2011-05-08,0,2.4
S Aravind,2011-05-08,0,1.2
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,0,0.0
S Aravind,2011-05-08,4,0.8
S Aravind,2011-05-08,4,1.6
S Aravind,2011-05-08,5,2.6
S Aravind,2011-05-08,5,3.6
S Aravind,2011-05-08,5,4.6
S Aravind,2011-05-08,5,4.8
S Aravind,2011-05-08,5,5.0
S Aravind,2011-05-08,6,5.2
S Aravind,2011-05-08,6,5.4
S Aravind,2011-05-08,6,5.6
S Aravind,2011-05-08,6,5.8
S Aravind,2011-05-08,6,6.0
S Aravind,2011-05-08,6,6.0
S Aravind,2011-05-11,0,4.8
S Aravind,2011-05-11,0,3.6
S Aravind,2011-05-11,0,2.4
S Aravind,2011-05-11,0,1.2
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,0,0.0
S Aravind,2011-05-11,1,0.2
S Aravind,2011-05-11,1,0.4
S Aravind,2011-05-11,2,0.8
S Aravind,2011-05-11,2,1.2
S Aravind,2011-05-11,3,1.8
S Aravind,2011-05-11,3,2.2
S Aravind,2011-05-11,4,2.8
S Aravind,2011-05-11,4,3.2
S Aravind,2011-05-11,4,3.6
S Aravind,2011-05-11,4,3.8
S Aravind,2011-05-17,1,3.4
S Aravind,2011-05-17,1,2.8
S Aravind,2011-05-17,1,2.2
S Aravind,2011-05-17,1,1.6
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-17,1,1.0
S Aravind,2011-05-22,0,0.8
S Aravind,2011-05-22,0,0.6
S Aravind,2011-05-22,0,0.4
S Aravind,2011-05-22,0,0.2
S Aravind,2011-05-22,0,0.0
S Aravind,2011-05-22,0,0.0
S Aravind,2011-05-22,1,0.2
S Aravind,2011-05-22,1,0.4
S Aravind,2011-05-22,2,0.8
S Aravind,2011-05-22,2,1.2
S Aravind,2011-05-22,2,1.6
S Aravind,2011-05-22,2,1.8
S Aravind,2011-05-22,2,2.0
S Aravind,2011-05-22,4,2.4
S Aravind,2011-05-22,4,2.8
S Aravind,2011-05-22,4,3.2
S Aravind,2011-05-22,4,3.6
S Aravind,2011-05-22,4,4.0
S Aravind,2011-05-22,4,4.0
S Aravind,2011-05-22,4,4.0
S Aravind,2011-05-22,7,4.6
S Aravind,2011-05-22,7,5.2
S Aravind,2011-05-22,7,5.8
S Aravind,2011-05-22,7,6.4
S Aravind,2011-05-22,8,7.2
S Aravind,2011-05-22,8,7.4
S Aravind,2011-05-28,0,6.0
S Aravind,2011-05-28,0,4.6
S Aravind,2011-05-28,0,3.2
S Aravind,2011-05-28,0,1.6
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,0,0.0
S Aravind,2011-05-28,2,0.4
S Aravind,2011-05-28,3,1.0
S Aravind,2011-05-28,3,1.6
S Aravind,2011-05-28,3,2.2
S Aravind,2011-05-28,3,2.8
S Aravind,2011-05-28,3,3.0
S Aravind,2011-05-28,3,3.0
S Aravind,2012-04-15,0,2.4
S Aravind,2012-04-15,0,1.8
S Aravind,2012-04-15,0,1.2
S Aravind,2012-04-15,0,0.6
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,0,0.0
S Aravind,2012-04-15,1,0.2
S Aravind,2012-04-15,1,0.4
S Aravind,2012-04-15,1,0.6
S Aravind,2012-04-15,1,0.8
S Aravind,2012-04-15,1,1.0
S Aravind,2012-04-15,1,1.0
S Aravind,2015-05-13,0,0.8
S Aravind,2015-05-13,0,0.6
S Aravind,2015-05-13,0,0.4
S Aravind,2015-05-13,0,0.2
S Aravind,2015-05-13,0,0.0
S Aravind,2015-05-13,0,0.0
S Aravind,2015-05-13,0,0.0
S Aravind,2015-05-13,1,0.2
S Aravind,2015-05-13,1,0.4
S Aravind,2015-05-13,1,0.6
S Aravind,2015-05-13,1,0.8
S Aravind,2015-05-13,1,1.0
S Aravind,2015-05-13,1,1.0
S Aravind,2016-05-16,0,0.8
S Aravind,2016-05-16,0,0.6
S Aravind,2016-05-16,0,0.4
S Aravind,2016-05-16,0,0.2
S Aravind,2016-05-16,0,0.0
S Aravind,2016-05-16,0,0.0
S Aravind,2016-05-16,1,0.2
S Aravind,2016-05-16,1,0.4
S Aravind,2016-05-16,1,0.6
S Aravind,2016-05-16,1,0.8
S Aravind,2016-05-16,1,1.0
S Aravind,2016-05-16,1,1.0
S Aravind,2016-05-16,2,1.2
S Aravind,2016-05-16,2,1.4
S Aravind,2016-05-16,2,1.6
S Aravind,2016-05-16,3,2.0
S Aravind,2016-05-16,3,2.4
S Aravind,2016-05-16,3,2.6
