batsman,date,runs,rolling_avg_runs
Sb Joshi,2008-04-26,88,81.0
Sb Joshi,2008-04-26,89,82.6
Sb Joshi,2008-04-26,90,85.0
Sb Joshi,2008-04-26,90,87.4
Sb Joshi,2008-04-26,90,89.4
Sb Styris,2008-04-20,47,47.0
Sb Styris,2008-04-20,48,47.5
Sb Styris,2008-04-20,49,48.0
Sb Styris,2008-04-20,51,48.75
Sb Styris,2008-04-20,52,49.4
Sb Styris,2008-04-20,57,51.4
Sb Styris,2008-04-20,58,53.4
Sb Styris,2008-05-09,63,56.2
Sb Styris,2008-05-09,65,59.0
Sb Styris,2008-05-09,66,61.8
Sb Styris,2008-05-09,68,64.0
Sb Styris,2008-05-09,74,67.2
Sb Styris,2008-05-09,75,69.6
Sb Styris,2008-05-09,82,73.0
Sb Styris,2008-05-09,83,76.4
Sb Styris,2008-05-09,86,80.0
Sb Styris,2008-05-09,87,82.6
Sb Styris,2008-05-09,88,85.2
Sb Styris,2008-05-23,168,102.4
Sb Styris,2008-05-23,175,120.8
Sb Styris,2008-05-27,11,105.8
Sb Styris,2008-05-27,12,90.8
Sb Styris,2008-05-27,13,75.8
Sb Styris,2008-05-27,15,45.2
Sb Styris,2008-05-27,15,13.2
Sb Styris,2008-05-27,16,14.2
Sb Styris,2008-05-27,18,15.4
Sb Styris,2008-05-27,19,16.6
Sb Styris,2008-05-27,31,19.8
Sb Styris,2008-05-27,32,23.2
Sb Styris,2008-05-27,37,27.4
Sb Styris,2008-05-27,42,32.2
Sb Styris,2008-05-27,43,37.0
Sb Styris,2008-05-27,44,39.6
Sb Styris,2008-05-27,50,43.2
Sb Styris,2008-05-27,52,46.2
Sb Styris,2008-05-27,56,49.0
Sb Styris,2008-05-27,56,51.6
Sb Styris,2008-05-27,57,54.2
Sb Styris,2008-05-27,57,55.6
Sb Styris,2009-04-22,128,70.8
Sb Styris,2009-04-22,130,85.6
Sb Styris,2009-04-22,133,101.0
Sb Styris,2009-04-22,136,116.8
Sb Styris,2009-04-22,137,132.8
Sb Styris,2009-04-22,141,135.4
Sb Styris,2009-04-22,147,138.8
Sb Styris,2009-04-22,147,141.6
Sb Styris,2011-04-08,142,142.8
Sb Styris,2011-04-08,143,144.0
Sb Wagh,2011-04-20,118,118.0
Sb Wagh,2011-04-20,118,118.0
Sc Ganguly,2008-04-18,1,1.0
Sc Ganguly,2008-04-18,21,11.0
Sc Ganguly,2008-04-18,21,14.333333333333334
Sc Ganguly,2008-04-18,22,16.25
Sc Ganguly,2008-04-18,27,18.4
Sc Ganguly,2008-04-18,43,26.8
Sc Ganguly,2008-04-18,43,31.2
Sc Ganguly,2008-04-18,44,35.8
Sc Ganguly,2008-04-18,54,42.2
Sc Ganguly,2008-04-18,55,47.8
Sc Ganguly,2008-04-18,60,51.2
Sc Ganguly,2008-04-18,61,54.8
Sc Ganguly,2008-04-26,2,46.4
Sc Ganguly,2008-04-26,3,36.2
Sc Ganguly,2008-04-26,4,26.0
Sc Ganguly,2008-04-26,8,15.6
Sc Ganguly,2008-04-26,33,10.0
Sc Ganguly,2008-04-26,50,19.6
Sc Ganguly,2008-04-26,51,29.2
Sc Ganguly,2008-04-26,61,40.6
Sc Ganguly,2008-04-26,61,51.2
Sc Ganguly,2008-04-26,61,56.8
Sc Ganguly,2008-04-26,61,59.0
Sc Ganguly,2008-04-26,61,61.0
Sc Ganguly,2008-04-26,62,61.2
Sc Ganguly,2008-04-26,63,61.6
Sc Ganguly,2008-04-26,64,62.2
Sc Ganguly,2008-04-26,66,63.2
Sc Ganguly,2008-04-26,67,64.4
Sc Ganguly,2008-04-26,67,65.4
Sc Ganguly,2008-04-26,68,66.4
Sc Ganguly,2008-04-26,70,67.6
Sc Ganguly,2008-04-26,70,68.4
Sc Ganguly,2008-04-29,5,56.0
Sc Ganguly,2008-04-29,5,43.6
Sc Ganguly,2008-05-08,10,32.0
Sc Ganguly,2008-05-08,10,20.0
Sc Ganguly,2008-05-08,14,8.8
Sc Ganguly,2008-05-08,14,10.6
Sc Ganguly,2008-05-08,15,12.6
Sc Ganguly,2008-05-08,20,14.6
Sc Ganguly,2008-05-08,20,16.6
Sc Ganguly,2008-05-08,25,18.8
Sc Ganguly,2008-05-08,25,21.0
Sc Ganguly,2008-05-08,25,23.0
Sc Ganguly,2008-05-08,26,24.2
Sc Ganguly,2008-05-08,36,27.4
Sc Ganguly,2008-05-08,38,30.0
Sc Ganguly,2008-05-08,39,32.8
Sc Ganguly,2008-05-08,41,36.0
Sc Ganguly,2008-05-08,41,39.0
Sc Ganguly,2008-05-08,41,40.0
Sc Ganguly,2008-05-08,45,41.4
Sc Ganguly,2008-05-08,45,42.6
Sc Ganguly,2008-05-08,45,43.4
Sc Ganguly,2008-05-08,45,44.2
Sc Ganguly,2008-05-08,46,45.2
Sc Ganguly,2008-05-08,46,45.4
Sc Ganguly,2008-05-11,6,37.6
Sc Ganguly,2008-05-11,6,29.8
Sc Ganguly,2008-05-11,7,22.2
Sc Ganguly,2008-05-11,8,14.6
Sc Ganguly,2008-05-11,9,7.2
Sc Ganguly,2008-05-11,14,8.8
Sc Ganguly,2008-05-11,18,11.2
Sc Ganguly,2008-05-11,19,13.6
Sc Ganguly,2008-05-11,19,15.8
Sc Ganguly,2008-05-11,23,18.6
Sc Ganguly,2008-05-11,23,20.4
Sc Ganguly,2008-05-11,27,22.2
Sc Ganguly,2008-05-11,28,24.0
Sc Ganguly,2008-05-11,28,25.8
Sc Ganguly,2008-05-11,28,26.8
Sc Ganguly,2008-05-11,32,28.6
Sc Ganguly,2008-05-11,32,29.6
Sc Ganguly,2008-05-11,32,30.4
Sc Ganguly,2008-05-11,33,31.4
Sc Ganguly,2008-05-11,33,32.4
Sc Ganguly,2008-05-11,33,32.6
Sc Ganguly,2008-05-11,37,33.6
Sc Ganguly,2008-05-11,38,34.8
Sc Ganguly,2008-05-11,44,37.0
Sc Ganguly,2008-05-11,48,40.0
Sc Ganguly,2008-05-11,48,43.0
Sc Ganguly,2008-05-11,48,45.2
Sc Ganguly,2008-05-11,48,47.2
Sc Ganguly,2008-05-11,53,49.0
Sc Ganguly,2008-05-11,53,50.0
Sc Ganguly,2008-05-11,54,51.2
Sc Ganguly,2008-05-11,60,53.6
Sc Ganguly,2008-05-11,64,56.8
Sc Ganguly,2008-05-11,73,60.8
Sc Ganguly,2008-05-11,76,65.4
Sc Ganguly,2008-05-11,77,70.0
Sc Ganguly,2008-05-11,78,73.6
Sc Ganguly,2008-05-11,83,77.4
Sc Ganguly,2008-05-11,83,79.4
Sc Ganguly,2008-05-11,88,81.8
Sc Ganguly,2008-05-11,88,84.0
Sc Ganguly,2008-05-11,88,86.0
Sc Ganguly,2008-05-11,89,87.2
Sc Ganguly,2008-05-11,89,88.4
Sc Ganguly,2008-05-11,95,89.8
Sc Ganguly,2008-05-11,101,92.4
Sc Ganguly,2008-05-11,102,95.2
Sc Ganguly,2008-05-11,103,98.0
Sc Ganguly,2008-05-11,108,101.8
Sc Ganguly,2008-05-11,110,104.8
Sc Ganguly,2008-05-11,118,108.2
Sc Ganguly,2008-05-11,119,111.6
Sc Ganguly,2008-05-11,130,117.0
Sc Ganguly,2008-05-11,136,122.6
Sc Ganguly,2008-05-11,136,127.8
Sc Ganguly,2008-05-11,143,132.8
Sc Ganguly,2008-05-11,144,137.8
Sc Ganguly,2008-05-11,175,146.8
Sc Ganguly,2008-05-13,37,127.0
Sc Ganguly,2008-05-13,43,108.4
Sc Ganguly,2008-05-13,44,88.6
Sc Ganguly,2008-05-13,46,69.0
Sc Ganguly,2008-05-13,47,43.4
Sc Ganguly,2008-05-13,47,45.4
Sc Ganguly,2008-05-16,16,40.0
Sc Ganguly,2008-05-16,19,35.0
Sc Ganguly,2008-05-16,27,31.2
Sc Ganguly,2008-05-16,27,27.2
Sc Ganguly,2008-05-16,28,23.4
Sc Ganguly,2008-05-16,29,26.0
Sc Ganguly,2008-05-16,29,28.0
Sc Ganguly,2008-05-16,30,28.6
Sc Ganguly,2008-05-16,31,29.4
Sc Ganguly,2008-05-16,35,30.8
Sc Ganguly,2008-05-16,45,34.0
Sc Ganguly,2008-05-16,46,37.4
Sc Ganguly,2008-05-16,46,40.6
Sc Ganguly,2008-05-16,46,43.6
Sc Ganguly,2008-05-16,47,46.0
Sc Ganguly,2008-05-16,52,47.4
Sc Ganguly,2008-05-16,53,48.8
Sc Ganguly,2008-05-16,53,50.2
Sc Ganguly,2008-05-16,54,51.8
Sc Ganguly,2008-05-16,55,53.4
Sc Ganguly,2008-05-20,7,44.4
Sc Ganguly,2008-05-20,7,35.2
Sc Ganguly,2008-05-20,12,27.0
Sc Ganguly,2008-05-20,12,18.6
Sc Ganguly,2008-05-20,12,10.0
Sc Ganguly,2008-05-20,12,11.0
Sc Ganguly,2008-05-20,13,12.2
Sc Ganguly,2008-05-20,23,14.4
Sc Ganguly,2008-05-20,24,16.8
Sc Ganguly,2008-05-20,25,19.4
Sc Ganguly,2008-05-20,27,22.4
Sc Ganguly,2008-05-20,32,26.2
Sc Ganguly,2008-05-20,40,29.6
Sc Ganguly,2008-05-20,40,32.8
Sc Ganguly,2008-05-20,42,36.2
Sc Ganguly,2008-05-20,42,39.2
Sc Ganguly,2008-05-20,42,41.2
Sc Ganguly,2008-05-20,46,42.4
Sc Ganguly,2008-05-20,48,44.0
Sc Ganguly,2008-05-20,49,45.4
Sc Ganguly,2008-05-20,58,48.6
Sc Ganguly,2008-05-20,59,52.0
Sc Ganguly,2008-05-20,61,55.0
Sc Ganguly,2008-05-20,67,58.8
Sc Ganguly,2008-05-20,68,62.6
Sc Ganguly,2008-05-20,69,64.8
Sc Ganguly,2008-05-20,69,66.8
Sc Ganguly,2008-05-20,71,68.8
Sc Ganguly,2008-05-20,82,71.8
Sc Ganguly,2008-05-20,83,74.8
Sc Ganguly,2008-05-20,91,79.2
Sc Ganguly,2008-05-20,93,84.0
Sc Ganguly,2008-05-20,94,88.6
Sc Ganguly,2008-05-20,95,91.2
Sc Ganguly,2009-04-19,2,75.0
Sc Ganguly,2009-04-19,2,57.2
Sc Ganguly,2009-04-19,2,39.0
Sc Ganguly,2009-04-19,2,20.6
Sc Ganguly,2009-04-19,2,2.0
Sc Ganguly,2009-04-19,2,2.0
Sc Ganguly,2009-04-19,2,2.0
Sc Ganguly,2009-04-19,12,4.0
Sc Ganguly,2009-04-19,12,6.0
Sc Ganguly,2009-04-19,15,8.6
Sc Ganguly,2009-04-19,15,11.2
Sc Ganguly,2009-04-19,16,14.0
Sc Ganguly,2009-04-29,45,20.6
Sc Ganguly,2009-04-29,47,27.6
Sc Ganguly,2009-04-29,48,34.2
Sc Ganguly,2009-04-29,53,41.8
Sc Ganguly,2009-04-29,53,49.2
Sc Ganguly,2009-04-29,53,50.8
Sc Ganguly,2009-04-29,54,52.2
Sc Ganguly,2009-04-29,54,53.4
Sc Ganguly,2009-05-03,59,54.6
Sc Ganguly,2009-05-03,63,56.6
Sc Ganguly,2009-05-03,71,60.2
Sc Ganguly,2009-05-03,72,63.8
Sc Ganguly,2009-05-03,74,67.8
Sc Ganguly,2009-05-03,76,71.2
Sc Ganguly,2009-05-03,77,74.0
Sc Ganguly,2009-05-03,78,75.4
Sc Ganguly,2009-05-03,78,76.6
Sc Ganguly,2009-05-03,80,77.8
Sc Ganguly,2009-05-03,85,79.6
Sc Ganguly,2009-05-03,86,81.4
Sc Ganguly,2009-05-03,93,84.4
Sc Ganguly,2009-05-03,100,88.8
Sc Ganguly,2009-05-03,101,93.0
Sc Ganguly,2009-05-03,105,97.0
Sc Ganguly,2009-05-03,105,100.8
Sc Ganguly,2009-05-10,7,83.6
Sc Ganguly,2009-05-10,7,65.0
Sc Ganguly,2009-05-10,8,46.4
Sc Ganguly,2009-05-10,9,27.2
Sc Ganguly,2009-05-10,12,8.6
Sc Ganguly,2009-05-10,15,10.2
Sc Ganguly,2009-05-10,16,12.0
Sc Ganguly,2009-05-10,22,14.8
Sc Ganguly,2009-05-10,23,17.6
Sc Ganguly,2009-05-10,25,20.2
Sc Ganguly,2009-05-10,26,22.4
Sc Ganguly,2009-05-10,32,25.6
Sc Ganguly,2009-05-10,33,27.8
Sc Ganguly,2009-05-10,37,30.6
Sc Ganguly,2009-05-10,41,33.8
Sc Ganguly,2009-05-10,41,36.8
Sc Ganguly,2009-05-10,42,38.8
Sc Ganguly,2009-05-10,45,41.2
Sc Ganguly,2009-05-10,45,42.8
Sc Ganguly,2009-05-10,46,43.8
Sc Ganguly,2009-05-10,47,45.0
Sc Ganguly,2009-05-10,49,46.4
Sc Ganguly,2009-05-10,51,47.6
Sc Ganguly,2009-05-10,51,48.8
Sc Ganguly,2009-05-10,51,49.8
Sc Ganguly,2009-05-10,52,50.8
Sc Ganguly,2009-05-10,54,51.8
Sc Ganguly,2009-05-10,54,52.4
Sc Ganguly,2009-05-10,54,53.0
Sc Ganguly,2009-05-10,54,53.6
Sc Ganguly,2009-05-10,55,54.2
Sc Ganguly,2009-05-10,56,54.6
Sc Ganguly,2009-05-10,59,55.6
Sc Ganguly,2009-05-10,60,56.8
Sc Ganguly,2009-05-10,62,58.4
Sc Ganguly,2009-05-10,62,59.8
Sc Ganguly,2009-05-10,62,61.0
Sc Ganguly,2009-05-10,64,62.0
Sc Ganguly,2009-05-10,70,64.0
Sc Ganguly,2009-05-10,71,65.8
Sc Ganguly,2009-05-10,72,67.8
Sc Ganguly,2009-05-10,75,70.4
Sc Ganguly,2009-05-10,75,72.6
Sc Ganguly,2009-05-10,76,73.8
Sc Ganguly,2009-05-10,77,75.0
Sc Ganguly,2009-05-10,78,76.2
Sc Ganguly,2009-05-10,88,78.8
Sc Ganguly,2009-05-12,1,64.0
Sc Ganguly,2009-05-12,1,49.0
Sc Ganguly,2009-05-12,5,34.6
Sc Ganguly,2009-05-12,13,21.6
Sc Ganguly,2009-05-12,13,6.6
Sc Ganguly,2009-05-12,13,9.0
Sc Ganguly,2009-05-16,5,9.8
Sc Ganguly,2009-05-16,5,9.8
Sc Ganguly,2009-05-16,5,8.2
Sc Ganguly,2009-05-16,5,6.6
Sc Ganguly,2009-05-16,10,6.0
Sc Ganguly,2009-05-16,10,7.0
Sc Ganguly,2009-05-16,13,8.6
Sc Ganguly,2009-05-16,14,10.4
Sc Ganguly,2009-05-16,15,12.4
Sc Ganguly,2009-05-16,28,16.0
Sc Ganguly,2009-05-16,31,20.2
Sc Ganguly,2009-05-16,31,23.8
Sc Ganguly,2009-05-16,32,27.4
Sc Ganguly,2009-05-16,34,31.2
Sc Ganguly,2009-05-16,35,32.6
Sc Ganguly,2009-05-16,37,33.8
Sc Ganguly,2009-05-16,40,35.6
Sc Ganguly,2009-05-16,40,37.2
Sc Ganguly,2009-05-16,45,39.4
Sc Ganguly,2009-05-16,46,41.6
Sc Ganguly,2009-05-16,48,43.8
Sc Ganguly,2009-05-16,48,45.4
Sc Ganguly,2009-05-16,49,47.2
Sc Ganguly,2009-05-16,55,49.2
Sc Ganguly,2009-05-16,56,51.2
Sc Ganguly,2009-05-16,60,53.6
Sc Ganguly,2009-05-16,64,56.8
Sc Ganguly,2009-05-16,64,59.8
Sc Ganguly,2009-05-16,65,61.8
Sc Ganguly,2009-05-16,66,63.8
Sc Ganguly,2009-05-16,67,65.2
Sc Ganguly,2009-05-16,68,66.0
Sc Ganguly,2009-05-16,69,67.0
Sc Ganguly,2009-05-16,69,67.8
Sc Ganguly,2009-05-16,71,68.8
Sc Ganguly,2009-05-16,72,69.8
Sc Ganguly,2009-05-16,72,70.6
Sc Ganguly,2009-05-16,73,71.4
Sc Ganguly,2009-05-16,83,74.2
Sc Ganguly,2009-05-16,84,76.8
Sc Ganguly,2009-05-16,85,79.4
Sc Ganguly,2010-03-12,0,65.0
Sc Ganguly,2010-03-12,0,50.4
Sc Ganguly,2010-03-12,0,33.8
Sc Ganguly,2010-03-22,6,18.2
Sc Ganguly,2010-03-22,11,3.4
Sc Ganguly,2010-03-22,11,5.6
Sc Ganguly,2010-03-22,15,8.6
Sc Ganguly,2010-03-22,19,12.4
Sc Ganguly,2010-03-22,23,15.8
Sc Ganguly,2010-03-22,24,18.4
Sc Ganguly,2010-03-22,24,21.0
Sc Ganguly,2010-03-22,25,23.0
Sc Ganguly,2010-03-22,25,24.2
Sc Ganguly,2010-03-22,29,25.4
Sc Ganguly,2010-03-22,29,26.4
Sc Ganguly,2010-03-22,29,27.4
Sc Ganguly,2010-03-22,29,28.2
Sc Ganguly,2010-03-22,29,29.0
Sc Ganguly,2010-03-22,34,30.0
Sc Ganguly,2010-03-22,37,31.6
Sc Ganguly,2010-03-22,37,33.2
Sc Ganguly,2010-03-22,41,35.6
Sc Ganguly,2010-03-22,43,38.4
Sc Ganguly,2010-03-22,44,40.4
Sc Ganguly,2010-03-22,45,42.0
Sc Ganguly,2010-03-22,53,45.2
Sc Ganguly,2010-03-22,54,47.8
Sc Ganguly,2010-03-22,56,50.4
Sc Ganguly,2010-03-22,56,52.8
Sc Ganguly,2010-03-22,57,55.2
Sc Ganguly,2010-03-22,59,56.4
Sc Ganguly,2010-03-22,62,58.0
Sc Ganguly,2010-03-22,64,59.6
Sc Ganguly,2010-03-22,67,61.8
Sc Ganguly,2010-03-22,68,64.0
Sc Ganguly,2010-03-22,69,66.0
Sc Ganguly,2010-03-22,70,67.6
Sc Ganguly,2010-03-22,70,68.8
Sc Ganguly,2010-03-27,19,59.2
Sc Ganguly,2010-03-27,19,49.4
Sc Ganguly,2010-03-27,19,39.4
Sc Ganguly,2010-03-27,23,30.0
Sc Ganguly,2010-03-27,27,21.4
Sc Ganguly,2010-03-27,27,23.0
Sc Ganguly,2010-03-27,28,24.8
Sc Ganguly,2010-03-27,29,26.8
Sc Ganguly,2010-03-27,37,29.6
Sc Ganguly,2010-03-27,39,32.0
Sc Ganguly,2010-03-27,40,34.6
Sc Ganguly,2010-03-27,44,37.8
Sc Ganguly,2010-03-27,45,41.0
Sc Ganguly,2010-03-27,46,42.8
Sc Ganguly,2010-03-27,48,44.6
Sc Ganguly,2010-03-27,49,46.4
Sc Ganguly,2010-03-27,50,47.6
Sc Ganguly,2010-03-27,52,49.0
Sc Ganguly,2010-03-27,53,50.4
Sc Ganguly,2010-03-27,54,51.6
Sc Ganguly,2010-03-27,56,53.0
Sc Ganguly,2010-03-27,62,55.4
Sc Ganguly,2010-03-27,63,57.6
Sc Ganguly,2010-03-27,66,60.2
Sc Ganguly,2010-03-27,67,62.8
Sc Ganguly,2010-03-27,68,65.2
Sc Ganguly,2010-03-27,69,66.6
Sc Ganguly,2010-03-27,76,69.2
Sc Ganguly,2010-03-27,78,71.6
Sc Ganguly,2010-03-27,85,75.2
Sc Ganguly,2010-03-27,89,79.4
Sc Ganguly,2010-03-27,95,84.6
Sc Ganguly,2010-03-27,96,88.6
Sc Ganguly,2010-03-27,101,93.2
Sc Ganguly,2010-03-27,105,97.2
Sc Ganguly,2010-03-27,111,101.6
Sc Ganguly,2010-03-27,113,105.2
Sc Ganguly,2010-03-27,113,108.6
Sc Ganguly,2010-03-27,114,111.2
Sc Ganguly,2010-03-27,124,115.0
Sc Ganguly,2010-03-27,124,117.6
Sc Ganguly,2010-03-27,124,119.8
Sc Ganguly,2010-04-01,4,98.0
Sc Ganguly,2010-04-01,4,76.0
Sc Ganguly,2010-04-01,8,52.8
Sc Ganguly,2010-04-01,8,29.6
Sc Ganguly,2010-04-01,8,6.4
Sc Ganguly,2010-04-01,10,7.6
Sc Ganguly,2010-04-01,15,9.8
Sc Ganguly,2010-04-01,15,11.2
Sc Ganguly,2010-04-01,16,12.8
Sc Ganguly,2010-04-01,25,16.2
Sc Ganguly,2010-04-01,29,20.0
Sc Ganguly,2010-04-01,29,22.8
Sc Ganguly,2010-04-01,30,25.8
Sc Ganguly,2010-04-01,40,30.6
Sc Ganguly,2010-04-01,45,34.6
Sc Ganguly,2010-04-01,46,38.0
Sc Ganguly,2010-04-01,46,41.4
Sc Ganguly,2010-04-01,47,44.8
Sc Ganguly,2010-04-01,54,47.6
Sc Ganguly,2010-04-01,58,50.2
Sc Ganguly,2010-04-01,59,52.8
Sc Ganguly,2010-04-01,59,55.4
Sc Ganguly,2010-04-01,66,59.2
Sc Ganguly,2010-04-01,67,61.8
Sc Ganguly,2010-04-01,68,63.8
Sc Ganguly,2010-04-01,69,65.8
Sc Ganguly,2010-04-01,70,68.0
Sc Ganguly,2010-04-01,70,68.8
Sc Ganguly,2010-04-01,70,69.4
Sc Ganguly,2010-04-01,74,70.6
Sc Ganguly,2010-04-01,74,71.6
Sc Ganguly,2010-04-01,78,73.2
Sc Ganguly,2010-04-01,80,75.2
Sc Ganguly,2010-04-01,81,77.4
Sc Ganguly,2010-04-01,82,79.0
Sc Ganguly,2010-04-01,84,81.0
Sc Ganguly,2010-04-01,85,82.4
Sc Ganguly,2010-04-01,86,83.6
Sc Ganguly,2010-04-01,88,85.0
Sc Ganguly,2010-04-01,95,87.6
Sc Ganguly,2010-04-01,99,90.6
Sc Ganguly,2010-04-01,101,93.8
Sc Ganguly,2010-04-01,103,97.2
Sc Ganguly,2010-04-01,106,100.8
Sc Ganguly,2010-04-01,107,103.2
Sc Ganguly,2010-04-01,112,105.8
Sc Ganguly,2010-04-01,114,108.4
Sc Ganguly,2010-04-01,114,110.6
Sc Ganguly,2010-04-01,116,112.6
Sc Ganguly,2010-04-01,123,115.8
Sc Ganguly,2010-04-01,124,118.2
Sc Ganguly,2010-04-01,132,121.8
Sc Ganguly,2010-04-01,133,125.6
Sc Ganguly,2010-04-01,139,130.2
Sc Ganguly,2010-04-01,140,133.6
Sc Ganguly,2010-04-01,146,138.0
Sc Ganguly,2010-04-01,146,140.8
Sc Ganguly,2010-04-04,0,114.2
Sc Ganguly,2010-04-04,0,86.4
Sc Ganguly,2010-04-04,1,58.6
Sc Ganguly,2010-04-04,5,30.4
Sc Ganguly,2010-04-04,5,2.2
Sc Ganguly,2010-04-04,5,3.2
Sc Ganguly,2010-04-04,9,5.0
Sc Ganguly,2010-04-04,11,7.0
Sc Ganguly,2010-04-04,12,8.4
Sc Ganguly,2010-04-04,13,10.0
Sc Ganguly,2010-04-04,17,12.4
Sc Ganguly,2010-04-04,17,14.0
Sc Ganguly,2010-04-04,25,16.8
Sc Ganguly,2010-04-04,29,20.2
Sc Ganguly,2010-04-04,29,23.4
Sc Ganguly,2010-04-04,30,26.0
Sc Ganguly,2010-04-04,30,28.6
Sc Ganguly,2010-04-04,30,29.6
Sc Ganguly,2010-04-04,31,30.0
Sc Ganguly,2010-04-04,35,31.2
Sc Ganguly,2010-04-04,41,33.4
Sc Ganguly,2010-04-04,43,36.0
Sc Ganguly,2010-04-04,43,38.6
Sc Ganguly,2010-04-04,45,41.4
Sc Ganguly,2010-04-04,46,43.6
Sc Ganguly,2010-04-04,47,44.8
Sc Ganguly,2010-04-04,52,46.6
Sc Ganguly,2010-04-04,52,48.4
Sc Ganguly,2010-04-04,53,50.0
Sc Ganguly,2010-04-04,54,51.6
Sc Ganguly,2010-04-04,55,53.2
Sc Ganguly,2010-04-04,55,53.8
Sc Ganguly,2010-04-04,56,54.6
Sc Ganguly,2010-04-07,0,44.0
Sc Ganguly,2010-04-07,2,33.6
Sc Ganguly,2010-04-07,2,23.0
Sc Ganguly,2010-04-07,6,13.2
Sc Ganguly,2010-04-07,6,3.2
Sc Ganguly,2010-04-07,7,4.6
Sc Ganguly,2010-04-07,8,5.8
Sc Ganguly,2010-04-07,13,8.0
Sc Ganguly,2010-04-07,13,9.4
Sc Ganguly,2010-04-07,17,11.6
Sc Ganguly,2010-04-07,18,13.8
Sc Ganguly,2010-04-07,22,16.6
Sc Ganguly,2010-04-07,27,19.4
Sc Ganguly,2010-04-07,27,22.2
Sc Ganguly,2010-04-07,28,24.4
Sc Ganguly,2010-04-07,32,27.2
Sc Ganguly,2010-04-07,33,29.4
Sc Ganguly,2010-04-07,33,30.6
Sc Ganguly,2010-04-07,33,31.8
Sc Ganguly,2010-04-07,33,32.8
Sc Ganguly,2010-04-07,34,33.2
Sc Ganguly,2010-04-07,39,34.4
Sc Ganguly,2010-04-07,39,35.6
Sc Ganguly,2010-04-07,39,36.8
Sc Ganguly,2010-04-07,40,38.2
Sc Ganguly,2010-04-07,40,39.4
Sc Ganguly,2010-04-07,40,39.6
Sc Ganguly,2010-04-07,41,40.0
Sc Ganguly,2010-04-07,45,41.2
Sc Ganguly,2010-04-07,45,42.2
Sc Ganguly,2010-04-07,45,43.2
Sc Ganguly,2010-04-07,46,44.4
Sc Ganguly,2010-04-07,51,46.4
Sc Ganguly,2010-04-07,66,50.6
Sc Ganguly,2010-04-07,67,55.0
Sc Ganguly,2010-04-07,68,59.6
Sc Ganguly,2010-04-07,73,65.0
Sc Ganguly,2010-04-07,74,69.6
Sc Ganguly,2010-04-07,75,71.4
Sc Ganguly,2010-04-07,76,73.2
Sc Ganguly,2010-04-07,77,75.0
Sc Ganguly,2010-04-07,83,77.0
Sc Ganguly,2010-04-07,84,79.0
Sc Ganguly,2010-04-07,85,81.0
Sc Ganguly,2010-04-07,86,83.0
Sc Ganguly,2010-04-07,99,87.4
Sc Ganguly,2010-04-07,100,90.8
Sc Ganguly,2010-04-07,101,94.2
Sc Ganguly,2010-04-07,103,97.8
Sc Ganguly,2010-04-07,104,101.4
Sc Ganguly,2010-04-10,0,81.6
Sc Ganguly,2010-04-10,0,61.6
Sc Ganguly,2010-04-10,0,41.4
Sc Ganguly,2010-04-10,1,21.0
Sc Ganguly,2010-04-10,7,1.6
Sc Ganguly,2010-04-10,12,4.0
Sc Ganguly,2010-04-10,12,6.4
Sc Ganguly,2010-04-10,14,9.2
Sc Ganguly,2010-04-10,16,12.2
Sc Ganguly,2010-04-10,21,15.0
Sc Ganguly,2010-04-10,21,16.8
Sc Ganguly,2010-04-10,21,18.6
Sc Ganguly,2010-04-10,22,20.2
Sc Ganguly,2010-04-10,30,23.0
Sc Ganguly,2010-04-10,36,26.0
Sc Ganguly,2010-04-10,37,29.2
Sc Ganguly,2010-04-10,52,35.4
Sc Ganguly,2010-04-10,60,43.0
Sc Ganguly,2010-04-10,61,49.2
Sc Ganguly,2010-04-10,61,54.2
Sc Ganguly,2010-04-10,61,59.0
Sc Ganguly,2010-04-10,65,61.6
Sc Ganguly,2010-04-10,66,62.8
Sc Ganguly,2010-04-10,74,65.4
Sc Ganguly,2010-04-10,76,68.4
Sc Ganguly,2010-04-10,77,71.6
Sc Ganguly,2010-04-10,79,74.4
Sc Ganguly,2010-04-10,81,77.4
Sc Ganguly,2010-04-10,83,79.2
Sc Ganguly,2010-04-10,102,84.4
Sc Ganguly,2010-04-10,103,89.6
Sc Ganguly,2010-04-10,103,94.4
Sc Ganguly,2010-04-13,0,78.2
Sc Ganguly,2010-04-13,0,61.6
Sc Ganguly,2010-04-13,1,41.4
Sc Ganguly,2010-04-13,3,21.4
Sc Ganguly,2010-04-13,3,1.4
Sc Ganguly,2010-04-13,7,2.8
Sc Ganguly,2010-04-13,7,4.2
Sc Ganguly,2010-04-13,7,5.4
Sc Ganguly,2010-04-13,11,7.0
Sc Ganguly,2010-04-13,11,8.6
Sc Ganguly,2010-04-13,17,10.6
Sc Ganguly,2010-04-13,17,12.6
Sc Ganguly,2011-05-16,35,18.2
Sc Ganguly,2011-05-16,35,23.0
Sc Ganguly,2011-05-16,35,27.8
Sc Ganguly,2011-05-16,35,31.4
Sc Ganguly,2011-05-16,35,35.0
Sc Ganguly,2011-05-19,18,31.6
Sc Ganguly,2011-05-19,19,28.4
Sc Ganguly,2011-05-19,21,25.6
Sc Ganguly,2011-05-19,26,23.8
Sc Ganguly,2011-05-19,26,22.0
Sc Ganguly,2011-05-19,27,23.8
Sc Ganguly,2011-05-19,28,25.6
